feature,Cycles_to_WW,Cycles_to_HPC_SV,Cycles_to_HPT_SV,abs_max_corr
tri_sum_ratio_Sensed_Fan_Speed_Sensed_Core_Speed_Sensed_P25,0.018798035959106778,0.09585962431136325,0.22126653701681018,0.22126653701681018
tri_mean_ratio_Sensed_Fan_Speed_Sensed_Core_Speed_Sensed_P25,0.018798035959106778,0.09585962431136325,0.22126653701681018,0.22126653701681018
tri_weighted_Sensed_Pamb_Sensed_Core_Speed_Sensed_P25,0.01831608851445675,0.09414061056997414,0.22106364206873738,0.22106364206873738
tri_sum_ratio_Sensed_Pamb_Sensed_Core_Speed_Sensed_P25,0.018313755667798286,0.0941276992891428,0.22105757272066898,0.22105757272066898
tri_mean_ratio_Sensed_Pamb_Sensed_Core_Speed_Sensed_P25,0.018313755667798286,0.0941276992891428,0.22105757272066898,0.22105757272066898
tri_weighted_Sensed_Mach_Sensed_Core_Speed_Sensed_P25,0.018311871432437607,0.09411936054106493,0.2210564370050837,0.2210564370050837
tri_sum_ratio_Sensed_Mach_Sensed_Core_Speed_Sensed_P25,0.018311646209725616,0.09411706935526892,0.22105396434849792,0.22105396434849792
tri_mean_ratio_Sensed_Mach_Sensed_Core_Speed_Sensed_P25,0.018311646209725616,0.09411706935526892,0.22105396434849792,0.22105396434849792
ratio_Sensed_Core_Speed_Sensed_P25,0.01831142096849306,0.09411477804990406,0.22105149147363018,0.22105149147363018
tri_diff_ratio_Sensed_Mach_Sensed_Core_Speed_Sensed_P25,-0.018311195708739368,-0.09411248662496877,-0.2210490183804736,0.2210490183804736
tri_diff_ratio_Sensed_Pamb_Sensed_Core_Speed_Sensed_P25,-0.018309084414979165,-0.09410184684403337,-0.22104539831349596,0.22104539831349596
tri_prod_ratio_Sensed_Fan_Speed_Sensed_Core_Speed_Sensed_T3,0.03046510692052683,0.2209073903926821,-0.015831214704364858,0.2209073903926821
tri_ratio_sum_Sensed_Fan_Speed_Sensed_T3_Sensed_P25,0.04139104818380976,0.22083573142101195,-0.09968360436241747,0.22083573142101195
tri_diff_ratio_Sensed_Fan_Speed_Sensed_Core_Speed_Sensed_P25,-0.01772787412983866,-0.0920008473196772,-0.22063257409236045,0.22063257409236045
tri_sum_prod_Sensed_Altitude_Sensed_WFuel_Sensed_P25,-0.01657331867828665,-0.137271143216985,-0.2206267469024919,0.2206267469024919
tri_sum_prod_Sensed_Altitude_Sensed_Pamb_Sensed_P25,-0.01658866738344919,-0.13724846730545975,-0.22058371590549317,0.22058371590549317
interact_alt_Sensed_P25,-0.016580195634287063,-0.137230308315568,-0.22056153121386107,0.22056153121386107
product_Sensed_Altitude_Sensed_P25,-0.016580195634287063,-0.137230308315568,-0.22056153121386107,0.22056153121386107
tri_sum_prod_Sensed_Altitude_Sensed_Mach_Sensed_P25,-0.01658063106278287,-0.1372273749799214,-0.22055708753703332,0.22055708753703332
tri_sum_ratio_Sensed_WFuel_Sensed_Core_Speed_Sensed_P25,0.01832382607972584,0.09386729140330904,0.2204804275299605,0.2204804275299605
tri_mean_ratio_Sensed_WFuel_Sensed_Core_Speed_Sensed_P25,0.01832382607972584,0.09386729140330904,0.2204804275299605,0.2204804275299605
tri_diff_ratio_Sensed_WFuel_Sensed_Fan_Speed_Sensed_P25,-0.023742700794553706,-0.11578705041715733,-0.21992604077266553,0.21992604077266553
tri_weighted_Sensed_WFuel_Sensed_Core_Speed_Sensed_P25,0.01833587360690945,0.09361943339405432,0.21990844320250674,0.21990844320250674
press_sum_Sensed_Ps3_Sensed_P25,0.016717887465558745,0.06035129243489591,0.21951770122209616,0.21951770122209616
sum_Sensed_Ps3_Sensed_P25,0.016717887465558745,0.06035129243489591,0.21951770122209616,0.21951770122209616
ratio_squared_Sensed_Ps3_Sensed_T5,0.03323034229238937,0.17229666222013185,0.21931586873349745,0.21931586873349745
harmonic_mean_Sensed_TAT_Sensed_Ps3,0.012308395593030945,0.05895320735022459,0.2179674059743597,0.2179674059743597
tri_sum_prod_Sensed_Altitude_Sensed_T3_Sensed_P25,-0.01863227916039973,-0.14996912126725453,-0.21780066356617744,0.21780066356617744
tri_ratio_sum_Sensed_Pamb_Sensed_WFuel_Sensed_P25,0.013521615072005796,0.13094452448806781,0.21721368654969667,0.21721368654969667
poly_cross_Sensed_Ps3_Sensed_T45,0.012942415700854203,0.04245744961701978,0.2171554886846725,0.2171554886846725
harmonic_mean_Sensed_Ps3_Sensed_T45,0.012942415678021284,0.04245744951530224,0.21715548858000838,0.21715548858000838
tri_weighted_Sensed_WFuel_Sensed_Fan_Speed_Sensed_T3,0.040986123683707604,0.21703234893294454,-0.10656316679416314,0.21703234893294454
tri_diff_ratio_Sensed_Pamb_Sensed_Fan_Speed_Sensed_T3,-0.04086790103286123,-0.21680633018910328,0.10587717127336585,0.21680633018910328
tri_mean_ratio_Sensed_WFuel_Sensed_Fan_Speed_Sensed_T3,0.04089242535572999,0.21678894533844317,-0.1062031889354628,0.21678894533844317
tri_sum_ratio_Sensed_WFuel_Sensed_Fan_Speed_Sensed_T3,0.04089242535572999,0.21678894533844317,-0.1062031889354628,0.21678894533844317
tri_diff_ratio_Sensed_Mach_Sensed_Fan_Speed_Sensed_T3,-0.040809696497437514,-0.21657253470799415,0.10583763988727057,0.21657253470799415
ratio_Sensed_Fan_Speed_Sensed_T3,0.040798542154654095,0.2165439025964388,-0.10584303435394643,0.2165439025964388
tri_mean_ratio_Sensed_Mach_Sensed_Fan_Speed_Sensed_T3,0.04078738059656697,0.21651520241878303,-0.10584837666985644,0.21651520241878303
tri_sum_ratio_Sensed_Mach_Sensed_Fan_Speed_Sensed_T3,0.04078738059656697,0.21651520241878303,-0.10584837666985644,0.21651520241878303
tri_weighted_Sensed_Mach_Sensed_Fan_Speed_Sensed_T3,0.04077621187492168,0.21648643445261814,-0.10585366697255073,0.21648643445261814
tri_diff_ratio_Sensed_WFuel_Sensed_Fan_Speed_Sensed_T3,-0.04070447941949201,-0.21629724367577582,0.10548271937219812,0.21629724367577582
tri_mean_ratio_Sensed_Pamb_Sensed_Fan_Speed_Sensed_T3,0.0407287912933274,0.21627834540208485,-0.10580643348025645,0.21627834540208485
tri_sum_ratio_Sensed_Pamb_Sensed_Fan_Speed_Sensed_T3,0.0407287912933274,0.21627834540208485,-0.10580643348025645,0.21627834540208485
tri_weighted_Sensed_Pamb_Sensed_Fan_Speed_Sensed_T3,0.04065867569599325,0.2160098106147343,-0.10576744953343534,0.2160098106147343
tri_diff_ratio_Sensed_Pamb_Sensed_WFuel_Sensed_T5,0.03370673604712239,0.21592644525066287,0.17744838535482796,0.21592644525066287
geometric_mean_Sensed_Altitude_Sensed_P25,-0.016966077126193257,-0.1342951066921907,-0.21545153256294364,0.21545153256294364
tri_harmonic_Sensed_Altitude_Sensed_Fan_Speed_Sensed_T5,-0.04176263046341329,-0.2152930304315981,-0.15413240048271507,0.2152930304315981
tri_sum_prod_Sensed_Altitude_Sensed_Fan_Speed_Sensed_P25,-0.01767875912948329,-0.13616135606207938,-0.21491596368131538,0.21491596368131538
tri_sum_ratio_Sensed_Altitude_Sensed_Fan_Speed_Sensed_T45,0.05193281251251447,0.2144175205457842,0.16874552876285867,0.2144175205457842
tri_mean_ratio_Sensed_Altitude_Sensed_Fan_Speed_Sensed_T45,0.05193281251251447,0.2144175205457842,0.16874552876285867,0.2144175205457842
press_diff_Sensed_Pamb_Sensed_P25,0.025819701422740544,0.1343130104497238,0.2138464875063937,0.2138464875063937
diff_Sensed_Pamb_Sensed_P25,0.025819701422740544,0.1343130104497238,0.2138464875063937,0.2138464875063937
harmonic_mean_Sensed_VAFN_Sensed_T5,-0.03746646708748424,-0.21381200759461427,-0.17519937485257228,0.21381200759461427
tri_weighted_Sensed_Pamb_Sensed_Fan_Speed_Sensed_P25,0.023808652235310392,0.11260694695689238,0.21366127302258817,0.21366127302258817
tri_sum_ratio_Sensed_Pamb_Sensed_Fan_Speed_Sensed_P25,0.023786302060119655,0.11245727694981227,0.21347801761361815,0.21347801761361815
tri_mean_ratio_Sensed_Pamb_Sensed_Fan_Speed_Sensed_P25,0.023786302060119655,0.11245727694981227,0.21347801761361815,0.21347801761361815
harmonic_mean_Sensed_Fan_Speed_Sensed_T5,-0.04147122413101757,-0.21337599448358233,-0.15267729022846283,0.21337599448358233
tri_weighted_Sensed_Mach_Sensed_Fan_Speed_Sensed_P25,0.023768900153597023,0.11236229847491563,0.2133648187331587,0.2133648187331587
tri_sum_ratio_Sensed_Mach_Sensed_Fan_Speed_Sensed_P25,0.023766276495438735,0.11233414043077117,0.2133284919873718,0.2133284919873718
tri_mean_ratio_Sensed_Mach_Sensed_Fan_Speed_Sensed_P25,0.023766276495438735,0.11233414043077117,0.2133284919873718,0.2133284919873718
ratio_Sensed_Fan_Speed_Sensed_P25,0.02376364957300062,0.11230596369470441,0.21329213329535512,0.21329213329535512
tri_diff_ratio_Sensed_Mach_Sensed_Fan_Speed_Sensed_P25,-0.02376101938532681,-0.11227776826659883,-0.21325574265209846,0.21325574265209846
tri_diff_ratio_Sensed_Pamb_Sensed_Fan_Speed_Sensed_P25,-0.023740691707632558,-0.11215299222037117,-0.21310359273488855,0.21310359273488855
quad_sum_ratio_Sensed_Pamb_Sensed_VAFN_Sensed_Ps3_Sensed_T45,0.0411804646038977,0.2127737361593816,0.11253221359272263,0.2127737361593816
ratio_inv_Sensed_T45_Sensed_T5,-0.03414061005792221,-0.21267077126528133,-0.14122738215994524,0.21267077126528133
temp_increment_Sensed_T45_Sensed_T5,-0.03414060997377587,-0.21267077088164027,-0.1412273818356871,0.21267077088164027
meta_ratio_T3T45_T3T5,-0.03414053079646788,-0.21267039189720416,-0.14122668362215313,0.21267039189720416
tri_harmonic_Sensed_Fan_Speed_Sensed_Core_Speed_Sensed_T5,-0.04158855886885943,-0.21226457173156255,-0.1493077781109603,0.21226457173156255
tri_ratio_diff_Sensed_Fan_Speed_Sensed_T3_Sensed_P25,0.040183406830873805,0.2121417519114601,-0.11187700982520347,0.2121417519114601
geometric_mean_Sensed_T3_Sensed_Ps3,-0.004430062256571261,-0.028193794659496806,0.21191462328260158,0.21191462328260158
tri_prod_ratio_Sensed_Mach_Sensed_Core_Speed_Sensed_T5,0.0290895205698522,0.21183683960505012,0.1964629463362715,0.21183683960505012
power4_Sensed_Ps3,0.013735900469402576,0.06177717633406052,0.21163822454619674,0.21163822454619674
tri_prod_ratio_Sensed_Core_Speed_Sensed_T45_Sensed_T5,0.01137041899102811,0.13395030722347837,0.21160425568917246,0.21160425568917246
power4_Sensed_P25,-0.025744731233803976,-0.13439935658683372,-0.2114196280225063,0.2114196280225063
product_Sensed_T3_Sensed_Ps3,-0.004741013486355571,-0.028088472154197783,0.21091853244229755,0.21091853244229755
temp_press_product_Sensed_T3_Sensed_Ps3,-0.004741013486355571,-0.028088472154197783,0.21091853244229755,0.21091853244229755
tri_weighted_Sensed_Mach_Sensed_Pamb_Sensed_T45,0.036476370004464985,0.21035447129180795,0.1743720326961898,0.21035447129180795
ratio_squared_Sensed_Pt2_Sensed_T5,0.034859911487264264,0.21028996450779983,0.1794141677873427,0.21028996450779983
tri_weighted_Sensed_Pamb_Sensed_WFuel_Sensed_T45,0.04163003648496243,0.21025275824108702,0.17251122305799654,0.21025275824108702
exp_Sensed_P25,-0.024669421814637875,-0.1319178686231967,-0.20997624269222115,0.20997624269222115
tri_weighted_Sensed_Altitude_Sensed_Fan_Speed_Sensed_T45,0.05128234121062786,0.20986614744830212,0.16393020238828981,0.20986614744830212
cube_Sensed_P25,-0.02594540686928809,-0.1333546488226492,-0.20940930038730504,0.20940930038730504
tri_mean_ratio_Sensed_Altitude_Sensed_T3_Sensed_T45,0.051227695674290356,0.20930790874172955,0.17299096819741505,0.20930790874172955
tri_sum_ratio_Sensed_Altitude_Sensed_T3_Sensed_T45,0.051227695674290356,0.20930790874172955,0.17299096819741505,0.20930790874172955
tri_weighted_Sensed_Mach_Sensed_Pamb_Sensed_P25,0.02303564571441091,0.12817001600685052,0.2088149315938376,0.2088149315938376
tri_ratio_sum_Sensed_Mach_Sensed_P25_Sensed_T5,0.03322338461372205,0.2086147405217344,0.15366954328385318,0.2086147405217344
tri_ratio_diff_Sensed_Mach_Sensed_Pamb_Sensed_T5,0.03330335687638859,0.2085580140928108,0.152515674383917,0.2085580140928108
tri_prod_ratio_Sensed_Fan_Speed_Sensed_Core_Speed_Sensed_P25,0.011945375960075343,0.07402996248239813,0.2085496044571941,0.2085496044571941
tri_ratio_diff_Sensed_Mach_Sensed_WFuel_Sensed_T5,0.033247159350327474,0.2082048169442985,0.1521987860536779,0.2082048169442985
ratio_Sensed_Mach_Sensed_T5,0.0332287109427967,0.2081590619348176,0.1521834845696568,0.2081590619348176
tri_ratio_sum_Sensed_Mach_Sensed_WFuel_Sensed_T5,0.03321028133703894,0.20811329453731137,0.15216814327789174,0.20811329453731137
tri_harmonic_Sensed_T45_Sensed_P25_Sensed_T5,-0.02865077530907801,-0.13873037021274137,-0.20803680845707728,0.20803680845707728
tri_ratio_sum_Sensed_Mach_Sensed_Pamb_Sensed_T5,0.033152980062603164,0.20775597665856144,0.15184806580129456,0.20775597665856144
tri_ratio_diff_Sensed_Mach_Sensed_P25_Sensed_T5,0.033216597960107036,0.20763368349519407,0.15063073693599485,0.20763368349519407
product_Sensed_P25_Sensed_T5,-0.033547342323764155,-0.2073917032647766,-0.2057235214807176,0.2073917032647766
tri_sum_ratio_Sensed_Mach_Sensed_Pamb_Sensed_T45,0.03632086635791471,0.2073280668427646,0.17305668874731234,0.2073280668427646
tri_mean_ratio_Sensed_Mach_Sensed_Pamb_Sensed_T45,0.03632086635791471,0.2073280668427646,0.17305668874731234,0.2073280668427646
tri_weighted_Sensed_Altitude_Sensed_T3_Sensed_T45,0.05092179261985859,0.20724629686507112,0.16601837037703032,0.20724629686507112
tri_mean_ratio_Sensed_WFuel_Sensed_Fan_Speed_Sensed_P25,0.023728405731609344,0.10875724567721248,0.20653102997555398,0.20653102997555398
tri_sum_ratio_Sensed_WFuel_Sensed_Fan_Speed_Sensed_P25,0.023728405731609344,0.10875724567721248,0.20653102997555398,0.20653102997555398
square_Sensed_P25,-0.02622237281549341,-0.131732420330209,-0.20644610996257318,0.20644610996257318
tri_harmonic_Sensed_Altitude_Sensed_P25_Sensed_T5,-0.02801673633869097,-0.13592180830304124,-0.20634204141334675,0.20634204141334675
log_Sensed_T45,-0.03882397050985365,-0.2063243940781294,-0.16863810573079402,0.2063243940781294
log10_Sensed_T45,-0.038823970509853575,-0.20632439407812936,-0.1686381057307943,0.20632439407812936
harmonic_mean_Sensed_P25_Sensed_T5,-0.028020635414650663,-0.13587726373277534,-0.20626623367682184,0.20626623367682184
poly_cross_Sensed_P25_Sensed_T5,-0.028020635360386632,-0.1358772634658459,-0.20626623349406495,0.20626623349406495
tri_prod_ratio_Sensed_Mach_Sensed_T3_Sensed_T45,0.008420599413410943,0.09513375902995186,0.20625218496084285,0.20625218496084285
tri_harmonic_Sensed_Core_Speed_Sensed_P25_Sensed_T5,-0.02802754020205934,-0.13587050530950717,-0.206145070792788,0.206145070792788
tri_ratio_diff_Sensed_Altitude_Sensed_Pamb_Sensed_T45,0.05060195781890386,0.20530007550593302,0.15908075644255532,0.20530007550593302
tri_ratio_diff_Sensed_Altitude_Sensed_T45_Sensed_P25,0.05058107125158814,0.20520917189261073,0.15806698129140392,0.20520917189261073
ratio_squared_Sensed_Core_Speed_Sensed_T3,0.03845947831927493,0.20516375988554553,-0.06416048242375794,0.20516375988554553
tri_ratio_diff_Sensed_Altitude_Sensed_WFuel_Sensed_T45,0.0506089935297452,0.20511496523108272,0.15889170009375703,0.20511496523108272
tri_mean_ratio_Sensed_Altitude_Sensed_Pamb_Sensed_T45,0.050590691877366825,0.2050883837077735,0.15889127394133865,0.2050883837077735
tri_sum_ratio_Sensed_Altitude_Sensed_Pamb_Sensed_T45,0.050590691877366825,0.2050883837077735,0.15889127394133865,0.2050883837077735
tri_weighted_Sensed_Altitude_Sensed_Pamb_Sensed_T45,0.0505898156671193,0.20507546843801183,0.15887904457831814,0.20507546843801183
tri_ratio_diff_Sensed_Altitude_Sensed_Mach_Sensed_T45,0.05058605285648918,0.20507473671326684,0.15887451252138163,0.20507473671326684
tri_sum_ratio_Sensed_Altitude_Sensed_WFuel_Sensed_T45,0.05059452070125821,0.20507433367909622,0.15887321745775823,0.20507433367909622
tri_mean_ratio_Sensed_Altitude_Sensed_WFuel_Sensed_T45,0.05059452070125821,0.20507433367909622,0.15887321745775823,0.20507433367909622
tri_weighted_Sensed_Altitude_Sensed_WFuel_Sensed_T45,0.05059172968981784,0.20506844104884026,0.1588700143092561,0.20506844104884026
tri_mean_ratio_Sensed_Altitude_Sensed_Mach_Sensed_T45,0.05058868760702146,0.20506390104112154,0.1588677766878285,0.20506390104112154
tri_sum_ratio_Sensed_Altitude_Sensed_Mach_Sensed_T45,0.05058868760702146,0.20506390104112154,0.1588677766878285,0.20506390104112154
tri_weighted_Sensed_Altitude_Sensed_Mach_Sensed_T45,0.050588813014213065,0.20506322408970667,0.15886729339435945,0.20506322408970667
ratio_Sensed_Altitude_Sensed_T45,0.05058893841512925,0.20506254708478527,0.15886681006041234,0.20506254708478527
tri_diff_ratio_Sensed_Altitude_Sensed_Mach_Sensed_T45,0.05058918919813322,0.20506119291441177,0.15886584327107514,0.20506119291441177
tri_diff_ratio_Sensed_Altitude_Sensed_WFuel_Sensed_T45,0.05058335507646866,0.20505075515671178,0.15886039826270082,0.20505075515671178
tri_ratio_sum_Sensed_Altitude_Sensed_Mach_Sensed_T45,0.050591816795714284,0.2050503361523914,0.15885909029781436,0.2050503361523914
tri_diff_ratio_Sensed_Altitude_Sensed_Pamb_Sensed_T45,0.05058718078382572,0.2050366861191502,0.15884232555306843,0.2050366861191502
tri_ratio_sum_Sensed_Altitude_Sensed_WFuel_Sensed_T45,0.05056894941637983,0.20501024220233957,0.15884197293634697,0.20501024220233957
tri_harmonic_Sensed_Fan_Speed_Sensed_P25_Sensed_T5,-0.027976990478693134,-0.13535725832581946,-0.2049144624224678,0.2049144624224678
diff_Sensed_Mach_Sensed_P25,0.026706571326591905,0.13126093995962373,0.2049055828237943,0.2049055828237943
tri_ratio_sum_Sensed_Altitude_Sensed_T45_Sensed_P25,0.05058583344013689,0.20488194683954827,0.15962743284332254,0.20488194683954827
tri_ratio_sum_Sensed_Altitude_Sensed_Pamb_Sensed_T45,0.05057520948659284,0.20482319712580405,0.15865142796430914,0.20482319712580405
ratio_Sensed_TAT_Sensed_T25,0.03778489561655106,0.20372076743780518,0.1871268910135966,0.20372076743780518
tri_harmonic_Sensed_Altitude_Sensed_T45_Sensed_P25,-0.02723744086862926,-0.1320135544276821,-0.2036535788236517,0.2036535788236517
harmonic_mean_Sensed_T45_Sensed_P25,-0.027241628597783143,-0.13197024155747264,-0.20357861820800194,0.20357861820800194
poly_cross_Sensed_T45_Sensed_P25,-0.02724162857302334,-0.13197024144031033,-0.2035786181301782,0.2035786181301782
tri_harmonic_Sensed_T3_Sensed_P25_Sensed_T5,-0.028477159139567082,-0.13762200679195363,-0.2034829349399714,0.2034829349399714
tri_harmonic_Sensed_Core_Speed_Sensed_T45_Sensed_P25,-0.02724886207571247,-0.13196500687162133,-0.20345884940605455,0.20345884940605455
tri_harmonic_Sensed_Fan_Speed_Sensed_T45_Sensed_T5,-0.037936460722905394,-0.20325235370229344,-0.15295626012938968,0.20325235370229344
tri_ratio_sum_Sensed_Pamb_Sensed_T45_Sensed_P25,0.03600148791189244,0.20321468821489908,0.17199644237191652,0.20321468821489908
press_product_Sensed_Pamb_Sensed_Ps3,0.01025762474372386,0.05623380531676091,0.20321397514685646,0.20321397514685646
product_Sensed_Pamb_Sensed_Ps3,0.01025762474372386,0.05623380531676091,0.20321397514685646,0.20321397514685646
ratio_squared_Sensed_Altitude_Sensed_T45,0.05062052510912441,0.203008911751005,0.15573354251120197,0.203008911751005
tri_ratio_diff_Sensed_Pamb_Sensed_WFuel_Sensed_T45,0.03592725491594535,0.20258256286591342,0.17046231887054103,0.20258256286591342
ratio_Sensed_Pamb_Sensed_T45,0.0359096004947177,0.2025370966315076,0.1704409112798299,0.2025370966315076
tri_ratio_sum_Sensed_Pamb_Sensed_WFuel_Sensed_T45,0.035892006346058644,0.20249172896081616,0.17041955023929983,0.20249172896081616
tri_sum_prod_Sensed_Mach_Sensed_P25_Sensed_T5,-0.032454400269042824,-0.20226531598052694,-0.20023903870904597,0.20226531598052694
tri_harmonic_Sensed_Fan_Speed_Sensed_T45_Sensed_P25,-0.027203215799595584,-0.13147546872161053,-0.20224958277054114,0.20224958277054114
harmonic_mean_Sensed_VAFN_Sensed_P25,-0.026589434174940026,-0.12888833360364726,-0.20186965317286848,0.20186965317286848
tri_ratio_diff_Sensed_Pamb_Sensed_T45_Sensed_P25,0.035809764843491486,0.20182692511205844,0.16885219922359307,0.20182692511205844
harmonic_mean_Sensed_Altitude_Sensed_P25,-0.02658927259312311,-0.12906378769103938,-0.20178283696243504,0.20178283696243504
sum_Sensed_VBV_Sensed_P25,-0.02659350411785304,-0.12902605712853665,-0.20170846672709986,0.20170846672709986
diff_Sensed_VBV_Sensed_P25,0.02659384606959355,0.12901594873934702,0.2017071078956541,0.2017071078956541
tri_harmonic_Sensed_Altitude_Sensed_Core_Speed_Sensed_P25,-0.02659687694681879,-0.12905982698910223,-0.201663878330009,0.201663878330009
tri_sum_ratio_Sensed_Pamb_Sensed_WFuel_Sensed_T45,0.04399070055461412,0.20161897917241525,0.16129146950769005,0.20161897917241525
tri_mean_ratio_Sensed_Pamb_Sensed_WFuel_Sensed_T45,0.04399070055461412,0.20161897917241525,0.16129146950769005,0.20161897917241525
harmonic_mean_Sensed_Core_Speed_Sensed_P25,-0.026601278774417186,-0.1290170627706606,-0.20158889834305116,0.20158889834305116
tri_prod_ratio_Sensed_Mach_Sensed_Pamb_Sensed_T5,0.02797960708288082,0.2013407238801049,0.1531379980918793,0.2013407238801049
tri_harmonic_Sensed_T3_Sensed_T45_Sensed_P25,-0.027707700593747275,-0.1337581378398913,-0.2008360220822708,0.2008360220822708
ratio_squared_Sensed_Mach_Sensed_T5,0.031023806596229473,0.2008330851436538,0.14479683866499593,0.2008330851436538
tri_harmonic_Sensed_Altitude_Sensed_Fan_Speed_Sensed_P25,-0.02655599463145225,-0.12859008821542123,-0.20047145057135923,0.20047145057135923
harmonic_mean_Sensed_Fan_Speed_Sensed_P25,-0.026560432680582308,-0.12854787955221691,-0.2003975368594724,0.2003975368594724
harmonic_mean_Sensed_T25_Sensed_P25,-0.027322170948808504,-0.13064978089052187,-0.20032908559962725,0.20032908559962725
tri_diff_ratio_Sensed_Altitude_Sensed_T3_Sensed_T45,0.049839831188700376,0.20032169959996765,0.14404356555860306,0.20032169959996765
tri_harmonic_Sensed_Fan_Speed_Sensed_Core_Speed_Sensed_P25,-0.026567873839872445,-0.1285434814177242,-0.2002785844586184,0.2002785844586184
tri_weighted_Sensed_Pamb_Sensed_P25_Sensed_T5,0.038355083372974746,0.20024976538331124,0.1084322311398983,0.20024976538331124
harmonic_mean_Sensed_T25_Sensed_Ps3,0.00840151546912167,0.038186829200008376,0.1999888148565745,0.1999888148565745
product_Sensed_TAT_Sensed_Ps3,0.009468873901273465,0.05023325371602045,0.19974716660005049,0.19974716660005049
tri_weighted_Sensed_WFuel_Sensed_Fan_Speed_Sensed_P25,0.02364636639584488,0.10519027475567608,0.19973654190974155,0.19973654190974155
tri_sum_prod_Sensed_Fan_Speed_Sensed_T45_Sensed_P25,-0.03462089188823868,-0.18062944135108033,-0.1996773831904672,0.1996773831904672
diff_Sensed_T25_Sensed_T3,0.039613625054590144,0.16981228203115278,-0.19942005046838576,0.19942005046838576
temp_diff_Sensed_T25_Sensed_T3,0.039613625054590144,0.16981228203115278,-0.19942005046838576,0.19942005046838576
tri_mean_ratio_Sensed_Mach_Sensed_Pamb_Sensed_P25,0.022340508397163512,0.12129623866152565,0.19929153818037934,0.19929153818037934
tri_sum_ratio_Sensed_Mach_Sensed_Pamb_Sensed_P25,0.022340508397163512,0.12129623866152565,0.19929153818037934,0.19929153818037934
tri_harmonic_Sensed_Altitude_Sensed_T3_Sensed_P25,-0.02706672797423732,-0.1308975091688796,-0.19906826636630096,0.19906826636630096
poly_cross_Sensed_T3_Sensed_P25,-0.027070986356141025,-0.13085444178143413,-0.19899453628799837,0.19899453628799837
harmonic_mean_Sensed_T3_Sensed_P25,-0.027070986373688318,-0.13085444185606357,-0.19899453619216387,0.19899453619216387
tri_harmonic_Sensed_Core_Speed_Sensed_T3_Sensed_P25,-0.027078161453877696,-0.1308488586927649,-0.19887502391754525,0.19887502391754525
sum_Sensed_Mach_Sensed_P25,-0.026470813503419073,-0.12679027578976268,-0.1985140486601512,0.1985140486601512
ratio_inv_Sensed_TAT_Sensed_P25,-0.014733793472546435,-0.10102162439187222,-0.19843270970806806,0.19843270970806806
sqrt_Sensed_P25,-0.026805230837764434,-0.1269225064076157,-0.19814032492652067,0.19814032492652067
ratio_Sensed_T25_Sensed_T45,0.04165156469933566,0.19808779536117543,0.1931993637205786,0.19808779536117543
temp_ratio_Sensed_T25_Sensed_T45,0.04165156469933566,0.19808779536117543,0.1931993637205786,0.19808779536117543
harmonic_mean_Sensed_VAFN_Sensed_T45,-0.03786065908265739,-0.1979822889636586,-0.17701817057496216,0.1979822889636586
product_Sensed_Fan_Speed_Sensed_Ps3,0.011804114528933249,0.04928255751917908,0.19784215045901005,0.19784215045901005
geometric_mean_Sensed_Pamb_Sensed_Ps3,0.008900047643970998,0.055095856667403985,0.1977349936215052,0.1977349936215052
tri_harmonic_Sensed_Fan_Speed_Sensed_T3_Sensed_P25,-0.027032030243816674,-0.13035946615805225,-0.19767914584002313,0.19767914584002313
ratio_squared_Sensed_Core_Speed_Sensed_T45,0.029974009808549407,0.18715199788027104,0.19763389137264756,0.19763389137264756
ratio_squared_Sensed_T25_Sensed_T3,0.01885671615295571,0.0700205000663987,-0.19710207298692448,0.19710207298692448
cbrt_Sensed_P25,-0.026875499031132042,-0.12605629237832733,-0.19668394065519615,0.19668394065519615
harmonic_mean_Sensed_TAT_Sensed_P25,-0.026736116061076023,-0.12745189494053674,-0.1966689647377069,0.1966689647377069
quad_diff_ratio_Sensed_VAFN_Sensed_Fan_Speed_Sensed_Ps3_Sensed_T45,0.03957871352689128,0.19568713437443025,0.12304004886963929,0.19568713437443025
tri_prod_ratio_Sensed_Mach_Sensed_Core_Speed_Sensed_P25,0.005684484573159909,0.08707250740112302,0.1956280421938206,0.1956280421938206
tri_diff_ratio_Sensed_Mach_Sensed_Pamb_Sensed_T45,-0.035143113041828544,-0.19540558861140803,-0.16604859829348106,0.19540558861140803
interact_alt_squared_Sensed_Ps3,0.0314610563982346,0.0587011313683478,0.19539911108599903,0.19539911108599903
ratio_inv_Sensed_TAT_Sensed_Ps3,0.024599651871344486,0.0708843819016797,0.19484915635101419,0.19484915635101419
tri_weighted_Sensed_Fan_Speed_Sensed_Core_Speed_Sensed_T3,0.03384357026113845,0.19468239117306047,-0.06388758074133452,0.19468239117306047
tri_diff_ratio_Sensed_Altitude_Sensed_Fan_Speed_Sensed_T45,0.049061325131385496,0.19463890606546436,0.14794208193909877,0.19463890606546436
tri_ratio_sum_Sensed_Pamb_Sensed_T3_Sensed_T5,0.03524350424049649,0.19443464548950817,0.073043274797313,0.19443464548950817
geometric_mean_Sensed_TAT_Sensed_Ps3,0.0077739691443658426,0.04861243428696066,0.1937319845703374,0.1937319845703374
tri_prod_ratio_Sensed_Mach_Sensed_Pamb_Sensed_P25,0.00955292669116884,0.1230786990912317,0.19370483859898935,0.19370483859898935
